LABEL	SENT	DOC
0	I cannot believe that the Indian film industry still puts out such third-rate dross as Waqt. For starters, the storyline is totally implausible Â spoilt son gets thrown out of family home so as to teach him some self-sufficiency. So what does he do? He promptly goes on to win some national talent contest by doing some star jumps in front of a panel of judges (I honestly am not joking here). In the meantime, his dad is dying of lung cancer, but keeps it a secret from the son, but he survives long enough to see his son become famous, to see his new grandson and also make a new toy giraffe with his own hands.<br /><br />The acting is cringe worthy in its hamminess Â no effort was made to try and act in any convincing manner by any of the main players in this film. As usual for Indian films, the family lived in a huge mansion and seemed relatively untouched by the concerns of the real world.<br /><br />To be honest, the main losers when such dire films are made are the intelligent viewers who made the mistake of seeing such a film. The actors, such as Amitabh Bachchan and Akshay Kumar, will still be revered as Gods by those people who have nothing but blind faith in Bollywood.	I cannot believe that the Indian film industry still puts out such third-rate dross as Waqt. For starters, the storyline is totally implausible Â spoilt son gets thrown out of family home so as to teach him some self-sufficiency. So what does he do? He promptly goes on to win some national talent contest by doing some star jumps in front of a panel of judges (I honestly am not joking here). In the meantime, his dad is dying of lung cancer, but keeps it a secret from the son, but he survives long enough to see his son become famous, to see his new grandson and also make a new toy giraffe with his own hands.<br /><br />The acting is cringe worthy in its hamminess Â no effort was made to try and act in any convincing manner by any of the main players in this film. As usual for Indian films, the family lived in a huge mansion and seemed relatively untouched by the concerns of the real world.<br /><br />To be honest, the main losers when such dire films are made are the intelligent viewers who made the mistake of seeing such a film. The actors, such as Amitabh Bachchan and Akshay Kumar, will still be revered as Gods by those people who have nothing but blind faith in Bollywood.
1	Looking for Quo Vadis at my local video store, I found this 1985 version that looked interesting. Wow! It was amazing! Very much a Ken Russell kind of film -quirky, stylized, very artistic, and of course "different." Nero was presented not so much as evil incarnate, but as a wacky, unfulfilled emperor who would rather have had a circus career. He probably wondered why on earth he was put in the position of "leading" an empire -it wasn't much fun, and fun is what he longed for. Klause Maria Bandaur had a tremendous time with this role and played it for all it was worth. Yes, Nero persecuted the Christians with a vengeance; one of many who did so. At one point one of his henchmen murmurs: "No one will ever understand we were simply protecting ourselves." He got that right.	Looking for Quo Vadis at my local video store, I found this 1985 version that looked interesting. Wow! It was amazing! Very much a Ken Russell kind of film -quirky, stylized, very artistic, and of course "different." Nero was presented not so much as evil incarnate, but as a wacky, unfulfilled emperor who would rather have had a circus career. He probably wondered why on earth he was put in the position of "leading" an empire -it wasn't much fun, and fun is what he longed for. Klause Maria Bandaur had a tremendous time with this role and played it for all it was worth. Yes, Nero persecuted the Christians with a vengeance; one of many who did so. At one point one of his henchmen murmurs: "No one will ever understand we were simply protecting ourselves." He got that right.
1	First love is a desperately difficult subject to pull off convincingly in cinema : the all-encompassing passion involved generally ends up as a pale imitation or, worse, slightly ridiculous.<br /><br />Lifshitz manages to avoid all the pitfalls and delivers a moving, sexy, thoroughly engrossing tale of love, disaster and possible redemption, while tangentially touching on some of the deeper themes in human existence.<br /><br />The core story is of Mathieu, 18, a solitary, introverted boy who meets CÃ©dric, brasher, more outgoing but just as lonely, while on holiday with his family. As the summer warms on, they fall in love and, when the holidays end, decide to live together. A year later, the relationship ends in catastrophe: CÃ©dric cheats on Mathieu who, distraught, tries to take his own life. He survives and, in order to get perspective back on his life he returns to the seaside town where they first met, this time cloaked in the chill of winter.<br /><br />If the tale was told like this it would never have the impact it does: much of it is implied, all of it happens non-sequentially.<br /><br />The intricate narrative is essential to getting a deeper feeling of the passions experienced, through the use of counterpoint and temporal perspective. Fortunately, the three time-lines used (the summer of love, the post-suicide psychiatric hospital and the winter of reconstruction) are colour coded: warm yellows and oranges for the summer, an almost frighteningly chill blue for the hospital scenes and warming browns and blues for the winter seaside.<br /><br />Both main actors put in excellent performances though, whilst it's a delight to see StÃ©phane Rideau (CÃ©dric) used to his full capacity (I'm more used to seeing him under-stretched in Gael Morel's rather limp dramas), JÃ©rÃ©mie Elkaim (Mathieu) has to be singled out for special mention: you can feel his loneliness, then his almost incredulous passion, then his character crumbling behind a wall of aphasia. Beautifully crafted gestures get across far more than dialogue ever could.<br /><br />The themes touched upon are almost classic in French cinema: our difficulty in really understanding what another is feeling; our difficulty in communicating fully; the shifting sands of meaningÂ The film's title "Presque rien" (Almost Nothing) points to all of these and, indeed, to one of the key scenes in the film: In trying to understand why Mathieu attempted to kill himself, a psychiatrist asks CÃ©dric if he had ever cheated on himÂ "NonÂ enfin, ouiÂ une fois, mais ce n'Ã©tait rien" (NoÂ well, yesÂ once, but it was nothing). CÃ©dric still loves Mathieu Â he brought him to the hospital during the suicide attempt (none of which we see) and tries desperately to contact him again once he leaves Â but cannot understand that he has lost him forever, because something that seemed nothing to him (a meaningless affair) is everything to Mathieu.<br /><br />Whilst the film is darker than the rather unfortunate Pierre et Gilles poster would suggest, it is not without hope: we get to see CÃ©dric's slow, painful attempts to get back in touch with life, first through a cat he adopts, then through work in a local bar and finally contact with Pierre, who may be his next love. But here the story ends: A teenage passion, over within the year, another perhaps beginning. So what was it? Almost Nothing? Certainly not when you're living itÂ	First love is a desperately difficult subject to pull off convincingly in cinema : the all-encompassing passion involved generally ends up as a pale imitation or, worse, slightly ridiculous.<br /><br />Lifshitz manages to avoid all the pitfalls and delivers a moving, sexy, thoroughly engrossing tale of love, disaster and possible redemption, while tangentially touching on some of the deeper themes in human existence.<br /><br />The core story is of Mathieu, 18, a solitary, introverted boy who meets CÃ©dric, brasher, more outgoing but just as lonely, while on holiday with his family. As the summer warms on, they fall in love and, when the holidays end, decide to live together. A year later, the relationship ends in catastrophe: CÃ©dric cheats on Mathieu who, distraught, tries to take his own life. He survives and, in order to get perspective back on his life he returns to the seaside town where they first met, this time cloaked in the chill of winter.<br /><br />If the tale was told like this it would never have the impact it does: much of it is implied, all of it happens non-sequentially.<br /><br />The intricate narrative is essential to getting a deeper feeling of the passions experienced, through the use of counterpoint and temporal perspective. Fortunately, the three time-lines used (the summer of love, the post-suicide psychiatric hospital and the winter of reconstruction) are colour coded: warm yellows and oranges for the summer, an almost frighteningly chill blue for the hospital scenes and warming browns and blues for the winter seaside.<br /><br />Both main actors put in excellent performances though, whilst it's a delight to see StÃ©phane Rideau (CÃ©dric) used to his full capacity (I'm more used to seeing him under-stretched in Gael Morel's rather limp dramas), JÃ©rÃ©mie Elkaim (Mathieu) has to be singled out for special mention: you can feel his loneliness, then his almost incredulous passion, then his character crumbling behind a wall of aphasia. Beautifully crafted gestures get across far more than dialogue ever could.<br /><br />The themes touched upon are almost classic in French cinema: our difficulty in really understanding what another is feeling; our difficulty in communicating fully; the shifting sands of meaningÂ The film's title "Presque rien" (Almost Nothing) points to all of these and, indeed, to one of the key scenes in the film: In trying to understand why Mathieu attempted to kill himself, a psychiatrist asks CÃ©dric if he had ever cheated on himÂ "NonÂ enfin, ouiÂ une fois, mais ce n'Ã©tait rien" (NoÂ well, yesÂ once, but it was nothing). CÃ©dric still loves Mathieu Â he brought him to the hospital during the suicide attempt (none of which we see) and tries desperately to contact him again once he leaves Â but cannot understand that he has lost him forever, because something that seemed nothing to him (a meaningless affair) is everything to Mathieu.<br /><br />Whilst the film is darker than the rather unfortunate Pierre et Gilles poster would suggest, it is not without hope: we get to see CÃ©dric's slow, painful attempts to get back in touch with life, first through a cat he adopts, then through work in a local bar and finally contact with Pierre, who may be his next love. But here the story ends: A teenage passion, over within the year, another perhaps beginning. So what was it? Almost Nothing? Certainly not when you're living itÂ
1	As shallow as it may sound, I actually delayed my viewing of "The Barbarians" several times just because the VHS cover (as well as the picture image displayed here on the website) looks so incredibly gay! By now I wish I had watched it earlier because the movie isn't so much gayÂ. just trashy, cheesy, campy and enormously fun! It's almost unbelievable that Ruggero Deodato, director of "Cannibal Holocaust" of all people, was the man responsible for this comical cash-in on the contemporary popular Sword & Sandal fantasy flicks, particularly Schwarzenegger's Conan movies. The film opens with a terrific 'once-upon-a-time' type of off-screen narrator, introducing us to the Ragneks. Their founder once traded an entire mountain of pure gold for just one magically powerful ruby that would allow them to travel in freedom and access every country as entertainers. In other words, the Ragneks are a bunch of traveling circus freaks! Their happiness abruptly comes to end when the greedy Kadar kidnaps the Ragneks' beautiful queen Canary and continuously attempts to discover the whereabouts of the ruby. Meanwhile, and as some sort of amusing waste of time, the two orphan twin-brothers Gore and Kutchek are trained to become muscled warriors and they're unwarily prepared to fight each other to the death. Instead of that, however, they escape and develop a plan to free their queen. Actually, the plot isn't half as bad as I initially feared, but still the most fun is provided by the beefcake brothers' on screen chemistry, the crazily inept dialogs and of course the utterly cheesy fantasy-monsters, like a dragon with adorably cute eyes, some kind of werewolf creature and zombies that randomly appear to pop out of the swamp. The soundtrack and make-up effects are great and our almighty director Deodato maintains a terrifically fast pace. The Barbarian Brother's acting capacities are much better than I anticipated, apart from the fact that one of them constantly produces gross belching sounds. The supportive cast is splendid as well. Eva La Rue never looked more beautiful as the witty savage girl Cara, Virginia Bryant is indeed bewitching like Richard Lynch states on several occasions and the lovely Sheeba Alahani makes her first and only appearance on film as a vicious sorceress with a donut-shaped hair style (I kid you not!). Last but not least, "The Barbarians" stars everybody's favorite Eyes in the Hills creep Michael Berryman as the appropriately named Dirtmaster. I know the displayed picture looks gayer than a promotional campaign for the musical version about the rise and fall of the Village People, but "The Barbarians" really is a must-see Italian exploitation highlight.	As shallow as it may sound, I actually delayed my viewing of "The Barbarians" several times just because the VHS cover (as well as the picture image displayed here on the website) looks so incredibly gay! By now I wish I had watched it earlier because the movie isn't so much gayÂ. just trashy, cheesy, campy and enormously fun! It's almost unbelievable that Ruggero Deodato, director of "Cannibal Holocaust" of all people, was the man responsible for this comical cash-in on the contemporary popular Sword & Sandal fantasy flicks, particularly Schwarzenegger's Conan movies. The film opens with a terrific 'once-upon-a-time' type of off-screen narrator, introducing us to the Ragneks. Their founder once traded an entire mountain of pure gold for just one magically powerful ruby that would allow them to travel in freedom and access every country as entertainers. In other words, the Ragneks are a bunch of traveling circus freaks! Their happiness abruptly comes to end when the greedy Kadar kidnaps the Ragneks' beautiful queen Canary and continuously attempts to discover the whereabouts of the ruby. Meanwhile, and as some sort of amusing waste of time, the two orphan twin-brothers Gore and Kutchek are trained to become muscled warriors and they're unwarily prepared to fight each other to the death. Instead of that, however, they escape and develop a plan to free their queen. Actually, the plot isn't half as bad as I initially feared, but still the most fun is provided by the beefcake brothers' on screen chemistry, the crazily inept dialogs and of course the utterly cheesy fantasy-monsters, like a dragon with adorably cute eyes, some kind of werewolf creature and zombies that randomly appear to pop out of the swamp. The soundtrack and make-up effects are great and our almighty director Deodato maintains a terrifically fast pace. The Barbarian Brother's acting capacities are much better than I anticipated, apart from the fact that one of them constantly produces gross belching sounds. The supportive cast is splendid as well. Eva La Rue never looked more beautiful as the witty savage girl Cara, Virginia Bryant is indeed bewitching like Richard Lynch states on several occasions and the lovely Sheeba Alahani makes her first and only appearance on film as a vicious sorceress with a donut-shaped hair style (I kid you not!). Last but not least, "The Barbarians" stars everybody's favorite Eyes in the Hills creep Michael Berryman as the appropriately named Dirtmaster. I know the displayed picture looks gayer than a promotional campaign for the musical version about the rise and fall of the Village People, but "The Barbarians" really is a must-see Italian exploitation highlight.
1	Unique movie about confused woman (Lindsay Crouse) who gets involved with sharp con men. Joe Mantegna gives an Oscar-caliber performance as the slickest of the group. Absolutely enchanting first hour, as Mantegna shows Crouse "the ropes" of his con games. Story line unravels a bit later on, but still stands as a unique portrayal of an innocent caught up in a dark world. Definitely worth a shot.	Unique movie about confused woman (Lindsay Crouse) who gets involved with sharp con men. Joe Mantegna gives an Oscar-caliber performance as the slickest of the group. Absolutely enchanting first hour, as Mantegna shows Crouse "the ropes" of his con games. Story line unravels a bit later on, but still stands as a unique portrayal of an innocent caught up in a dark world. Definitely worth a shot.
0	The various nudity scenes that other reviewers referred to are poorly done and a body double was obviously used. If Ms. Pacula was reluctant to do the scenes herself perhaps she should have turned down the role offer.<br /><br />Otherwise the movie was not any worse than other typical Canadian movies. As other reviewers have pointed out Canadian movies are generally poorly written and lack entertainment value, which is what most movies watchers are hoping to get. Perhaps Canadian movie producers are consciously trying to "de-commercialize" their movies but they have forgotten a very important thing - movies by definition are a commercial thing....	The various nudity scenes that other reviewers referred to are poorly done and a body double was obviously used. If Ms. Pacula was reluctant to do the scenes herself perhaps she should have turned down the role offer.<br /><br />Otherwise the movie was not any worse than other typical Canadian movies. As other reviewers have pointed out Canadian movies are generally poorly written and lack entertainment value, which is what most movies watchers are hoping to get. Perhaps Canadian movie producers are consciously trying to "de-commercialize" their movies but they have forgotten a very important thing - movies by definition are a commercial thing....
0	Oh my god! This movie insults the intelligence of everybody. I mean really, who thinks three kids can fight 30 to 40 ninjas and win. Not to mention the brainless humor thrown in. This film is baaaaaaaaaaaaaad. The movie is an omen, the only thing it's good for is a time killer or unintentional laughs.	Oh my god! This movie insults the intelligence of everybody. I mean really, who thinks three kids can fight 30 to 40 ninjas and win. Not to mention the brainless humor thrown in. This film is baaaaaaaaaaaaaad. The movie is an omen, the only thing it's good for is a time killer or unintentional laughs.
0	Tara Reid as an intellectual, Christian Slater(usually great) as a dollar store Constantine and Stephen Dorff as...well it's STEPHEN DORFF FOR Christ SAKE!!!! I personally just want to thank those brilliant casting directors for the hard work and effort. You guys are on. Heres an idea, just my humble lowly opinion as the movie going public but it follows directly with your previous choices,a movie about the most brilliant neuro-physicist in history invent one pill to cure all diseases ever known to man and get this, heres the clincher they have to be played by Jessica Simpson and Paris Hilton. I knew you guys would love that. Seriously though you owe me $7.50.	Tara Reid as an intellectual, Christian Slater(usually great) as a dollar store Constantine and Stephen Dorff as...well it's STEPHEN DORFF FOR Christ SAKE!!!! I personally just want to thank those brilliant casting directors for the hard work and effort. You guys are on. Heres an idea, just my humble lowly opinion as the movie going public but it follows directly with your previous choices,a movie about the most brilliant neuro-physicist in history invent one pill to cure all diseases ever known to man and get this, heres the clincher they have to be played by Jessica Simpson and Paris Hilton. I knew you guys would love that. Seriously though you owe me $7.50.
1	If scientists behaved in a way that H.G. Wells was confident they would in the future, history wouldn't quite have turned out the way it did in Things To Come. Were almost 80 years past the point that Wells wrote The Shape Of Things To Come on which this film is based and no closer to the world he describes than before, in some ways farther away.<br /><br />Though such well known players as Raymond Massey, Ralph Richardson, and Cedric Hardwicke are in the cast, they're more caricatures than real characters. It's the main weakness with the film, it's devoted to Wells's philosophy of science will solve all problems and the rest of us are backward fools.<br /><br />Massey's characters, two generations of the same family holds that supremely optimistic view. Cedric Hardwicke is a skeptic who feels man is rushing too far forward. And Ralph Richardson is a warlord arisen from the destruction of another Thirty Years War fought with modern weapons. By the way as the atomic bomb had not been invented, poison gas was deemed to be weapon that almost destroys mankind.<br /><br />According to Wells, science and conquest can never mix. Scientists as a group are far too above the world of politics to engage in such things. In Wells's lifetime scientists certainly fled the rightwing fascistic governments of Hitler and Mussolini. Those same folks however in order to defeat them, subordinated themselves to the Allies and fashioned the atomic weapons that ushered in the modern age. If they behaved as Wells would have liked them to, someone like Albert Einstein would have headed a junta of scientists who would have established a new order after World War II. <br /><br />Wells got it wrong both in time and in development. He apparently never envisioned the computer as well as atomic power. Computer programmers are far more likely to be our rulers in a brave new world than scientists at the moment. Still Things To Come, aided by the direction of William Cameron Menzies and the sets created offer an interesting glimpse into the mind of H.G. Wells, certainly a respected thinker of his time though he didn't quite get right the shape of Things To Come.	If scientists behaved in a way that H.G. Wells was confident they would in the future, history wouldn't quite have turned out the way it did in Things To Come. Were almost 80 years past the point that Wells wrote The Shape Of Things To Come on which this film is based and no closer to the world he describes than before, in some ways farther away.<br /><br />Though such well known players as Raymond Massey, Ralph Richardson, and Cedric Hardwicke are in the cast, they're more caricatures than real characters. It's the main weakness with the film, it's devoted to Wells's philosophy of science will solve all problems and the rest of us are backward fools.<br /><br />Massey's characters, two generations of the same family holds that supremely optimistic view. Cedric Hardwicke is a skeptic who feels man is rushing too far forward. And Ralph Richardson is a warlord arisen from the destruction of another Thirty Years War fought with modern weapons. By the way as the atomic bomb had not been invented, poison gas was deemed to be weapon that almost destroys mankind.<br /><br />According to Wells, science and conquest can never mix. Scientists as a group are far too above the world of politics to engage in such things. In Wells's lifetime scientists certainly fled the rightwing fascistic governments of Hitler and Mussolini. Those same folks however in order to defeat them, subordinated themselves to the Allies and fashioned the atomic weapons that ushered in the modern age. If they behaved as Wells would have liked them to, someone like Albert Einstein would have headed a junta of scientists who would have established a new order after World War II. <br /><br />Wells got it wrong both in time and in development. He apparently never envisioned the computer as well as atomic power. Computer programmers are far more likely to be our rulers in a brave new world than scientists at the moment. Still Things To Come, aided by the direction of William Cameron Menzies and the sets created offer an interesting glimpse into the mind of H.G. Wells, certainly a respected thinker of his time though he didn't quite get right the shape of Things To Come.
1	Five years on from the Tenko survivors returning home, and from Marion's double-edged "Well that's that".<br /><br />It's now 1950: reunion time. The gang's all here: Marion, Bea, Ulrica, Kate, Dorothy, Christina, Dominica, and latecomers Maggie and Alice. The story that unfolds is a beaut: as perfectly written and acted, and as thought-provoking and moving, as the original series.<br /><br />All the questions left hanging at the end of the series are neatly answered here. From Marion's family to Joss's health centre, everything has changed in five years, and not everything has changed for the best.<br /><br />A trip to Dominica's plantation brings plenty of shocks and some truly edge-of-the-seat tension. There's a real sense of tragedy and disaster as, once again, fate takes over and the women struggle for their lives. Dominica finally shows her true colours, and there are some shout-at-the-telly moments of drama.<br /><br />Lush location filming in Singapore, and an opportunity to catch up with a group of women who feel like they have become friends. It's such a shame that this really is the end. I could watch it all over again. Perfection.	Five years on from the Tenko survivors returning home, and from Marion's double-edged "Well that's that".<br /><br />It's now 1950: reunion time. The gang's all here: Marion, Bea, Ulrica, Kate, Dorothy, Christina, Dominica, and latecomers Maggie and Alice. The story that unfolds is a beaut: as perfectly written and acted, and as thought-provoking and moving, as the original series.<br /><br />All the questions left hanging at the end of the series are neatly answered here. From Marion's family to Joss's health centre, everything has changed in five years, and not everything has changed for the best.<br /><br />A trip to Dominica's plantation brings plenty of shocks and some truly edge-of-the-seat tension. There's a real sense of tragedy and disaster as, once again, fate takes over and the women struggle for their lives. Dominica finally shows her true colours, and there are some shout-at-the-telly moments of drama.<br /><br />Lush location filming in Singapore, and an opportunity to catch up with a group of women who feel like they have become friends. It's such a shame that this really is the end. I could watch it all over again. Perfection.
1	An enjoyable game, which offers fun and easy game play and fair replay ability. Staying true to the comic and providing a low learning curve gives this game something not seen in most action cartridges today. Also, the narration and animated scenes used (though lengthy animations are replaced by slide shows on the Nintendo 64 version) use full advantage of the platforms' capabilities.	An enjoyable game, which offers fun and easy game play and fair replay ability. Staying true to the comic and providing a low learning curve gives this game something not seen in most action cartridges today. Also, the narration and animated scenes used (though lengthy animations are replaced by slide shows on the Nintendo 64 version) use full advantage of the platforms' capabilities.
1	Flynn, known mostly for his swashbuckling roles (and his bedroom antics!) takes a different tack with this film and it works beautifully. Playing real-life boxing champ Jim Corbett, Flynn turns on the charm full blast as he makes his way from a stifled San Francisco bank teller to a celebrated pugilist, all the while setting one eye on society deb Smith. He and best pal Carson attend an illegal bare-knuckle fight and are arrested along with scores of other men (and a dog!) including a prominent judge. The next day, he gets a chance, via Smith, to gain entrance to the judge's private club. He uses this opportunity to weasel his way into the good graces of its exclusive members and land a spot as the club's resident boxer. His unusually adept skill in the sport soon has him taking on all comers, up to and including the world champion John L. Sullivan (Bond.) Flynn is downright magical here. He is the epitome of charm, charisma and appeal in this role. He looks terrific (especially in a hangover scene with his hair mussed and wearing a white union suit) and does virtually all of his own stuntwork (impressively!) His line delivery is delicious and he is credible and sympathetic and at the same time duplicitous and rascally. Smith exudes class and taste from every pore and is a good match for Flynn. At this stage, he needed a female costar who could stand up to his advances and reputation (he was undergoing statutory rape charges at the time) and she does so admirably. She is repulsed by his freshness and cavalier attitude, yet can hardly help but fall under his enchanting spell. Bond is incredibly burly, brawny and towering, yet tender when the script calls for it. Amusing support is provided by a young and ebullient Carson. Frawley is his dependably cantankerous self as Flynn's manager. The rest of the cast is excellent as well including Flynn's rambunctious family and an assortment of stuffy Nob Hill types. The whole thing is beautifully appointed and securely directed. A few of the sets are amazingly presented. Some of Smith's gowns border on the garish, but she suits the upswept hairstyles very well. It's a terrific glimpse into the earliest days of championship boxing, but it's also so much more. Some of it (like the character traits shown by Flynn) is enhanced or exaggerated for entertainment purposes, but a lot of it is authentic (like the methods and costumes shown in the fight scenes.) One line is particularly memorable: "I believe you like me more than I like you, but it's entirely possible that I love you more than you love me." It's classic romantic dialogue (and there are more than a few zingers sprinkled throughout the script as well.)	Flynn, known mostly for his swashbuckling roles (and his bedroom antics!) takes a different tack with this film and it works beautifully. Playing real-life boxing champ Jim Corbett, Flynn turns on the charm full blast as he makes his way from a stifled San Francisco bank teller to a celebrated pugilist, all the while setting one eye on society deb Smith. He and best pal Carson attend an illegal bare-knuckle fight and are arrested along with scores of other men (and a dog!) including a prominent judge. The next day, he gets a chance, via Smith, to gain entrance to the judge's private club. He uses this opportunity to weasel his way into the good graces of its exclusive members and land a spot as the club's resident boxer. His unusually adept skill in the sport soon has him taking on all comers, up to and including the world champion John L. Sullivan (Bond.) Flynn is downright magical here. He is the epitome of charm, charisma and appeal in this role. He looks terrific (especially in a hangover scene with his hair mussed and wearing a white union suit) and does virtually all of his own stuntwork (impressively!) His line delivery is delicious and he is credible and sympathetic and at the same time duplicitous and rascally. Smith exudes class and taste from every pore and is a good match for Flynn. At this stage, he needed a female costar who could stand up to his advances and reputation (he was undergoing statutory rape charges at the time) and she does so admirably. She is repulsed by his freshness and cavalier attitude, yet can hardly help but fall under his enchanting spell. Bond is incredibly burly, brawny and towering, yet tender when the script calls for it. Amusing support is provided by a young and ebullient Carson. Frawley is his dependably cantankerous self as Flynn's manager. The rest of the cast is excellent as well including Flynn's rambunctious family and an assortment of stuffy Nob Hill types. The whole thing is beautifully appointed and securely directed. A few of the sets are amazingly presented. Some of Smith's gowns border on the garish, but she suits the upswept hairstyles very well. It's a terrific glimpse into the earliest days of championship boxing, but it's also so much more. Some of it (like the character traits shown by Flynn) is enhanced or exaggerated for entertainment purposes, but a lot of it is authentic (like the methods and costumes shown in the fight scenes.) One line is particularly memorable: "I believe you like me more than I like you, but it's entirely possible that I love you more than you love me." It's classic romantic dialogue (and there are more than a few zingers sprinkled throughout the script as well.)
1	This movie has always been a favorite of mine since first seeing it as a 12 year old kid in 1962 when it was shown on a Los Angeles television station's "late show". The characters are very engaging from the start of the picture, and it is too bad that the movie has never been released for video tape, nor is it ever shown on television (apparently due to a prohibition by the Estate of Moss Hart, the playwright/producer/director who wrote the story and first presented it on the New York stage during WWII -- the reason for denying its showing is hard to fathom more than 50 years after it was made). I did not see the movie again for over 30 years, when someone who had actually been a major cast member of the movie was able to get me a "bootlegged" copy on VHS (poor video quality, but good audio). My memory of it was correct: it was still an engaging and fascinating movie to watch. An amazing aspect of this film is just how many of its stars, just starting out in their careers at the time 1944), went on to became either major motion picture stars or at least well-known and fully-employed actors (e.g. Judy Holliday, Edmond O'Brien, Jeanne Crain, Barry Nelson, Don Taylor, Karl Malden, Peter Lind Hayes, George "Superman") Reeves, Red Buttons, Lee J. Cobb, Kevin McCarthy, and Gary Merrill). The scenes with the B-24 Liberators are terrific, especially the close-up shots where the details of the giant (for those times) 4-engine bomber (then 18,000+ manufactured, now nearly extinct) can be seen. Good insight into the different levels of training that a pilot-cadet went through on his way to being assigned to a bomber crew (of course, VERY gender-biased as was the trend of the day: only the MEN became pilots, the women just supported them in their roles -- hardly acceptable in today's world). I hope someday it will be released onto video for a new generation to enjoy.	This movie has always been a favorite of mine since first seeing it as a 12 year old kid in 1962 when it was shown on a Los Angeles television station's "late show". The characters are very engaging from the start of the picture, and it is too bad that the movie has never been released for video tape, nor is it ever shown on television (apparently due to a prohibition by the Estate of Moss Hart, the playwright/producer/director who wrote the story and first presented it on the New York stage during WWII -- the reason for denying its showing is hard to fathom more than 50 years after it was made). I did not see the movie again for over 30 years, when someone who had actually been a major cast member of the movie was able to get me a "bootlegged" copy on VHS (poor video quality, but good audio). My memory of it was correct: it was still an engaging and fascinating movie to watch. An amazing aspect of this film is just how many of its stars, just starting out in their careers at the time 1944), went on to became either major motion picture stars or at least well-known and fully-employed actors (e.g. Judy Holliday, Edmond O'Brien, Jeanne Crain, Barry Nelson, Don Taylor, Karl Malden, Peter Lind Hayes, George "Superman") Reeves, Red Buttons, Lee J. Cobb, Kevin McCarthy, and Gary Merrill). The scenes with the B-24 Liberators are terrific, especially the close-up shots where the details of the giant (for those times) 4-engine bomber (then 18,000+ manufactured, now nearly extinct) can be seen. Good insight into the different levels of training that a pilot-cadet went through on his way to being assigned to a bomber crew (of course, VERY gender-biased as was the trend of the day: only the MEN became pilots, the women just supported them in their roles -- hardly acceptable in today's world). I hope someday it will be released onto video for a new generation to enjoy.
0	The film released at the start of 2000 alongwith MELA both disasters So sad to start a millennium with such nonsense<br /><br />The film seems to suit 70's but looks like an unintentional comedy for 2000<br /><br />Anywayz some classic gems from the film: Paresh Rawal I don't understand to laugh at his role or cry Reason: He goes searching his mother in the village worst part is when he realises a secret of Anil he keeps the secret in his stomach which becomes big and makes him look pregnant I remember in my childhood my teacher told me the same joke Urrf!!!! as a child i laughed at it that time but here?<br /><br />The whole film is a joke can't explain We have Anil in a dual role(One older and younger) and Rekha playing the older's wife and Raveena the youngers We also have reject Harish while Shakti playing the son of Aruna Irani who both fight on who has the worst wig<br /><br />Direction is outdated Music is bad<br /><br />Anil tries hard looks too old in the younger role and too young in the older role yet good effort Rekha is adequate, Raveena too is okay Harish is bad Shakti Kapoor is terrible Aruna Irani is as usual Rajnikant is okay in a cameo	The film released at the start of 2000 alongwith MELA both disasters So sad to start a millennium with such nonsense<br /><br />The film seems to suit 70's but looks like an unintentional comedy for 2000<br /><br />Anywayz some classic gems from the film: Paresh Rawal I don't understand to laugh at his role or cry Reason: He goes searching his mother in the village worst part is when he realises a secret of Anil he keeps the secret in his stomach which becomes big and makes him look pregnant I remember in my childhood my teacher told me the same joke Urrf!!!! as a child i laughed at it that time but here?<br /><br />The whole film is a joke can't explain We have Anil in a dual role(One older and younger) and Rekha playing the older's wife and Raveena the youngers We also have reject Harish while Shakti playing the son of Aruna Irani who both fight on who has the worst wig<br /><br />Direction is outdated Music is bad<br /><br />Anil tries hard looks too old in the younger role and too young in the older role yet good effort Rekha is adequate, Raveena too is okay Harish is bad Shakti Kapoor is terrible Aruna Irani is as usual Rajnikant is okay in a cameo
1	I saw this pilot when it was first shown, and I'm sure countless "Spirit" fans hate it, because, like Batman, the Green Hornet etc., it took the character in the direction of "camp". But I evidently never got enough of Batman, because I thought it was entertaining, in some of the same ways as that show. There are two parts that stay with me. First, when Denny's partner has been fatally wounded, and he makes a dramatic speech about how he always stood for the law, and obeying the exact letter of it. Then, he says something like, "Boy, was I stupid!" Which is his way of telling Denny to become a vigilante instead, which he does (though the TV Batman kind). Then, there's the scene where he tries to seduce the villainess into letting him go by kissing her, but she isn't fooled, because he's too honest to kiss her convincingly ! This was a great example of "camp", that was also "underplayed", by both the actor and actress.	I saw this pilot when it was first shown, and I'm sure countless "Spirit" fans hate it, because, like Batman, the Green Hornet etc., it took the character in the direction of "camp". But I evidently never got enough of Batman, because I thought it was entertaining, in some of the same ways as that show. There are two parts that stay with me. First, when Denny's partner has been fatally wounded, and he makes a dramatic speech about how he always stood for the law, and obeying the exact letter of it. Then, he says something like, "Boy, was I stupid!" Which is his way of telling Denny to become a vigilante instead, which he does (though the TV Batman kind). Then, there's the scene where he tries to seduce the villainess into letting him go by kissing her, but she isn't fooled, because he's too honest to kiss her convincingly ! This was a great example of "camp", that was also "underplayed", by both the actor and actress.
