LABEL	SENT	DOC
0	<br /><br />That ending is probably the best way to summarise the difference between the two.	If Edward Woodward was the the flicks watching this film then that's what he would scream out in horror. <br /><br />I'm sorry folks but enough's enough. We had Get Carter, The Italian Job, Alfie and now this. What's the similarities? No. It's not exactly a coincidence that three of the originals star Maurice Micklewhite and the other stars another great British actor. The main common ingredient in those originals IS the britishness of the films. They weren't made to impress Hollywood. They were quirky English films with a unique charm/atmosphere that just cannot be replicated in the USA. The word is CULT and what better way to destroy a cult film than to bastardise it with a remake or even a sequel. <br /><br />Wicker 06 had a tough task before it even hit the road. Wicker 73 is even more enigmatic that other said cult films; it defies genre, intelligent scripts, A-grade actors, the music score, set-pieces that defy description and all the stories surrounding the film.<br /><br />So here comes a remake. Don't worry. No originals were harmed in the making of this remake. Some major aspects of the story needed to be reworked for the modern USA - communications, paganism, virgins. But that's just about the whole premise. So we give the cop a Nam style trauma past complete with shock music flashbacks for the cheap scares. Then with no mobile phone mast on the island that sorts the communication out - but in the real world this wouldn't happen. Cops just don't go missing. Give him a blood link for motivation rather than the clash of beliefs and you have the remake. Wafer thin though, isn't it?<br /><br />It's just that it was all laid on with a trowel. The name alterations were simply hammy, almost Carry On, there was no sense of community on the island, no centre of town to catch your bearings, just a few houses dotted about a forest and that was it. Willow was just annoying by not giving out any info at all and Cage was useless to let her get away with it. When he went into the well you just knew he would get locked it. The screenplay was signposted all the way to the end - and you just wanted it to hurry up and end. The epilogue was absolutely hilarious and didn't know when to stop. <br /><br />That ending is probably the best way to summarise the difference between the two. One ends in the most beautiful sunset after the most horrific day. The other ends with a post-production explain-it-all-to-the-thickies type conclusion.<br /><br />I loved the original but went to the cinema with an open mind and was excited to see the film. I left thankful in the knowledge that this film will probably end up beneath a highway somewhere only this time mercifully forgotten forever.
1	This is a major improvement, and most importantly he suits the role.	I can honestly say I never expected this movie to be good. I do not like family films. I am far from a fan of Shahid Kapoor. The director's last movie (MPKDH was complete stupidity. And the music was very boring and bland. But there was Amrita Rao, who has become my favorite after Main Hoon Na. There was also Seema Biswas, Alok Nath, and Anupam Kher who are very talented. So a few plus points.<br /><br />I finally saw the movie and I was very impressed. He brings us the young lovers of MPK with a pinch of the HAHK wedding, and we have a winner. The story outline is similar to HAHK, light hearted in the beginning to serious mode at the end. The director also made character that you could relate to. The thing I did not like about HAHK was that the characters were too eccentric. The casting adds to its perfection. Shahid Kapoor surprised me with a good performance. This is a major improvement, and most importantly he suits the role. The best is easily Amrita Rao. In fact, this is her best performance. Her screen presence is so electrifying, you are bound to love her performance. Sameer Soni, Amrutha Prakash, Anupam Kher, Alok Nath and Seema Biswas are terrifically cast. Not one actor feels out of place. <br /><br />The songs were quite disappointing but they will sound better after watching them. Mujhe Haq Hai and Do Anjaane Ajnabi are nice ballads. Milan Abhi Aada Adhura Hai is also nice in watching. The songs aren't colorful and dancey, and they are more like ballads. The exception is Hamari Shaadi Mein which is bound to remind you of HSSH and HAHK. So what was the flaw in the movie? The movie gets quite slow, and the ending is quite stretched. But the movie is still goes at a good pace, making it a perfect family film.
0	Hanks is usually the good guy in a movie - the one you like, admire and root for.	The highlight of this movie for me was without doubt Tom Hanks. As Mike Sullivan, he was definitely cast against type and showed that he can handle an untraditional (for him) role. Hanks is usually the good guy in a movie - the one you like, admire and root for. Sullivan was definitely not a good guy. It's true that in the context of this movie he came across as somewhat noble - his purpose being to avenge the murders of his wife and youngest son. Even so, he was already a gangster and murderer before those killings. So Hanks took a role I wouldn't have expected him in, and he pulled it off well.<br /><br />Hanks' good performance aside, though, I certainly couldn't call this an enjoyable movie. After an opening that I would best describe as enigmatic (it wasn't entirely clear to me for a while where this was going) it turns into a very sombre movie, about the complicated relationships Sullivan has developed as a gangster - largely raised by Rooney (Paul Newman), who's a sort of mob boss, and trying to raise his own two sons and to keep them "clean" so to speak; isolated from his business. After the older son witnesses a murder, the gang tries to kill him to keep him quiet, gets the wrong son (and the mother), and leaves Sullivan and his older son (Mike, Jr.) on the run. It becomes a weird sort of father/son bonding movie.<br /><br />Although it ends on a somewhat hopeful note (at least in the overall context of the story) it's really very dark throughout, that mood being reinforced with many of the scenes being shot in darkness and torrential rainfall. I have to confess that while I appreciated Hanks' performance, the movie as a whole just didn't pull me in. 4/10
0	Bad plinky plonk "horror" music fails to add atmosphere.<br /><br />Often bad films can be amusing but not The Empty Acre, which is just bad.	A film with very little positive to say for it.<br /><br />Firstly it has zero pace and is positively lacking in any drama.<br /><br />Besides being remarkably slow The Empty Acre seems dedicated to using the same stock footage again and again. I lost count of how many times I had seen "that" field at night or that bit of cracked earth.<br /><br />It also has the fundamental flaw of thinking that if the audience don't know about things they will be gripped rather than just confused. So with no signs that there are any issues we suddenly find the marriage is not what it seems to be despite being given the impression that it's fine. We find Jacob is possibly the worst farmer in the universe as he seems to spend no time on the farm and also seems to have bought land with a wholly useless acre. Beth has a key to a warehouse of books? There are innumerable other questions some of which are resolved later in the movie, much later, in fact too late.<br /><br />And on the point of the acre. Horror filmmakers note that large inanimate objects are inherently not scary Â and also if they're meant to be an acre big then make them so.<br /><br />There is also a frightening lack of reasonability as Beth (the best performer in the piece, followed by Jefferson Â the cop) suddenly appears to be accused of everything under the sun just because she is on "medication".<br /><br />With the full ten minutes plus of running round the fields looking for the missing child (did he crawl out of the window? He's six months old) the film descends into badly written scene after badly written scene. Bad plinky plonk "horror" music fails to add atmosphere.<br /><br />Often bad films can be amusing but not The Empty Acre, which is just bad.
1	Robin Williams is his polar opposite in a rare low key performance as Jack Dundee.	Kurt Russell is at his best as the man who lives off his past glories, Reno Hightower. Robin Williams is his polar opposite in a rare low key performance as Jack Dundee. He dropped the Big Pass in more ways than one.<br /><br />You'll see some of the most quotable scenes ever put into one film, as Jack hisses at a rat, Reno poses, and the call of the caribou goes out.<br /><br />Don't miss this classic that isn't scared to show football in the mud the way it should be played (note to the NFL).
0	The casting was not all that good,either.	I have been familiar with the fantastic book of 'Goodnight Mister Tom' for absolutely ages and it was only recently when I got the chance to watch this adaption of it. I have heard lots of positive remarks about this, so I had high hopes. Once this film had finished, I was horrified.<br /><br />This film is not a good film at all. 'Goodnight Mister Tom' was an extremely poor adaption and practically 4.5/10 of the book was missed out. Particularly, I found that a lot of the characters and some great scenes in the book were not in this. There was not much dialogue, It was rushed and far too fast-moving, but I was mostly upset by the fact that you never got to see the bonding and love between William Beech and Tom in this film which was a true let down. The casting was not all that good,either. I thought this could have been really good, but it was so different to the book! Anextremely poor adaption, one of the worst I've seen. This deserves a decent remake that'd better be 1000 times better than this pile of garbage.
1	"The House That Dripped Blood" revolves around an eerie rural mansion, in which strange things are happening.	The British production company Amicus is generally known as the specialist for horror anthologies, and this great omnibus called "The House That Dripped Blood" is doubtlessly the finest Amicus production I've seen so far (admittedly, there are quite a few that I have yet to see, though). "The House That Dripped Blood" consists of four delightfully macabre tales, all set in the same eerie mansion. These four stories are brought to you in a wonderfully Gothic atmosphere, and with one of the finest ensemble casts imaginable. Peter Cushing, Christopher Lee (Cushing and Lee are two of my favorite actors ever), as well as Denholm Elliott and the ravishing Ingrid Pitt star in this film - so which true Horror fan could possibly afford to miss it? No one, of course, and the film has much more to offer than just a great cast. "The House That Dripped Blood" revolves around an eerie rural mansion, in which strange things are happening. In four parts, the film tells the tales of four different heirs.<br /><br />The first tale, "Method For Murder", tells the story of Horror novelist Charles Hyller (Denholm Elliott), who moves into the House with his wife. After moving in, the writer suddenly feels haunted by a maniac of his own creation... The first segment is a great kickoff to the film. The story is creepy and macabre throughout and the performances are entirelly very good.<br /><br />In the second story, "Waxworks", retired businessman Phillip Grayson (Peter Cushing) moves into the house, and suddenly feels drawn to a mysterious Wax Museum in the nearby town... The great Peter Cushing once again delivers a sublime performance in this, and the rest of the performances are also very good. The tale is delightfully weird, and the second-best of the film, after the third.<br /><br />The third tale, "Sweets To The Sweet" is by far the creepiest and most brilliant of the four. John Reed (Christopher Lee) moves in with his little daughter. The private teacher and nanny Mrs. Norton, whom Mr. Reed has employed to instruct his daughter, is appalled about her employer's strictness towards his daughter, and is eager to find out what reason the overprotective father's views on upbringing may have... This best segment maintains a very creepy atmosphere and a genuinely scary plot. Christopher Lee is, as always, superb in his role. Nyree Dawn Porter is also very good as the nanny, and my special praise goes to then 11-year-old Chloe Franks. This ingenious segment alone makes the film a must-see for every true Horror-fan.<br /><br />In the fourth segment, Horror-actor Paul Henderson (Jon Pertwee) moves into the house with his sexy mistress/co-star Carla (Ingrid Pitt). This fourth story is satire, more than it is actually Horror. It is a highly amusing satire, however, and there are many allusions to other Horror films. At one point Henderson indirectly refers to Christopher Lee, who stars in the previous, third segment...<br /><br />All four segments have a delightfully macabre sense of humor and a great atmosphere. As stated above, the third segment is by far the creepiest and greatest, but the other three are also atmospheric and often macabrely humorous Horror tales that every Horror lover should appreciate. An igenious atmosphere, a macabre sense of humor, genuine eerieness and a brilliant cast make this one a must-see. In Short: "The House That Dripped Blood" is an excellent Horror-omnibus that no lover of British Horror could possibly afford to miss. Highly Recommended!
1	The lovers both see the folly of racism and the cruelty which conservative cultural norms can bring to human relations.<br /><br />This film is an excellent romance with a nice twist which rejects the racist, conservative standards, dominant at the time it was made in 1957.	Brando plays the ace jet pilot, just back from shooting MiGs down in the Korean War. On leave, he discovers his Madame Butterfly, falls in love. The lovers both see the folly of racism and the cruelty which conservative cultural norms can bring to human relations.<br /><br />This film is an excellent romance with a nice twist which rejects the racist, conservative standards, dominant at the time it was made in 1957. "Sayonara" will make you laugh and cry. Beware though, sometimes the musical background will make you wish it was not there, although, Irving Berlin's title song will entice your memory for a very long time after your theatre lights come on again.
0	But I don't recommend paying to see it.<br /><br />The plot is simple and straightforward, and it could have been funny, maybe, if the script was better.	I had hoped this movie was going to be mildly entertaining, like other sorts of its genre. However, it was lame and I didn't find myself laughing very much. Watch it on HBO, maybe, or if you've got a free rental to waste and you need a movie to pass the time. But I don't recommend paying to see it.<br /><br />The plot is simple and straightforward, and it could have been funny, maybe, if the script was better. Jason Lee can be hilarious, and he gets a few laughs here and there, but the movie falls flat. Just don't go see this one. The directing is lackluster, but for what it is, directing isn't that important. I guess its main drawback is that it is just not very funny. See something else, don't waste your time here.
1	The Last Command (1928) is a silent film directed by Josef von Sternberg.It shows us Czarist General, Grand Duke Sergius Alexander (Emil Jannings) in his days of glory.In 1917 he had all the power but after the revolution and the collapse of Imperial Russia he has nothing.He also had the love of a woman, Natalie Dabrova (Evelyn Brent).About ten years later he applies for a small part in a film about the revolution.His old enemy Lev Andreyev (William Powell) is the director who gets to choose whether to hire him as a film extra or not.The Last Command is very good silent drama.Emil Jannings does memorable role work in the lead.Evelyn Brent is wonderful playing the woman lead.William Powell is great as always.There are plenty of scenes to remember in this movie.Like many scenes with Jannings and Brent.And then there is the ending with Powell and Jannings.This is a movie that touches in many parts.	The Last Command (1928) is a silent film directed by Josef von Sternberg.It shows us Czarist General, Grand Duke Sergius Alexander (Emil Jannings) in his days of glory.In 1917 he had all the power but after the revolution and the collapse of Imperial Russia he has nothing.He also had the love of a woman, Natalie Dabrova (Evelyn Brent).About ten years later he applies for a small part in a film about the revolution.His old enemy Lev Andreyev (William Powell) is the director who gets to choose whether to hire him as a film extra or not.The Last Command is very good silent drama.Emil Jannings does memorable role work in the lead.Evelyn Brent is wonderful playing the woman lead.William Powell is great as always.There are plenty of scenes to remember in this movie.Like many scenes with Jannings and Brent.And then there is the ending with Powell and Jannings.This is a movie that touches in many parts.
0	Whatever your life's goals, desires, or perspectives, you do not want to watch this movie.	<br /><br />This movie (not a film -- clearly recorded on a cheap cam-corder) may be one of the greatest cinematic stink-bombs in history. Beware: the packaging advertises the flick as an erotic exploration of sex-addiction. The film is not an exploration of anything, and it is no more erotic than staring at one's own warts. The script is pointless and meandering, with all plot elements serving as segways between supposed sex scenes. However, even the sex scenes are lame lame lame. Except for the first, they are around three seconds long (then again, maybe my version was cut) and comically overwrought.<br /><br />If you are looking for a decent film, you don't want this. If you are looking for a titillating sex-flick, you don't want this. Whatever your life's goals, desires, or perspectives, you do not want to watch this movie. How they got Rosanna Arquette, Natashia Kinski, and Ed Begly to act in this stink bomb is puzzling in the extreme.
1	For example, when Paul finds Becky in his bed; when he finds her paints; his imagination in many situations; in the drugstore, trying to buy and get explanations about the crab medicine; most of the scenes of his neighbor, the minister; when Karen calls the department store; or when the police finds a suspect of assaulting Paul.	On the night of his bachelor party, Paul Coleman (Jason Lee) meets the gorgeous dancer Becky (Julia Stiles) in the bar, they drink a lot together and in the next morning, he wakes up with her on the bed. His future mother-in-law calls him and informs that his fiancÃ©e Karen (Selma Blair) might be arriving in his apartment, and he desperately asks Becky to leave his place in a hurry. Sooner, he finds that her has crabs, and later, in the preparation of his wedding dinner party, he realizes that Becky is the cousin of Karen. This is the beginning of a very funny comedy, with hilarious situations. The first attraction of this movie certainly is the central trio of actresses and actor. Julia Stiles and Selma Blair, who are excellent actresses and extremely gorgeous, and Jason Lee, who is amazingly funny, have good performances. I laughed a lot along the story, but there are some scenes that are really hilarious. For example, when Paul finds Becky in his bed; when he finds her paints; his imagination in many situations; in the drugstore, trying to buy and get explanations about the crab medicine; most of the scenes of his neighbor, the minister; when Karen calls the department store; or when the police finds a suspect of assaulting Paul. I could number many other scenes, but better off the reader rent or buy this movie and have lots of fun. My vote is seven.<br /><br />Title (Brazil):"Louco Por Elas" ("Crazy For Them")
0	Read the book or rent the Paltrow version instead	As someone who has read the book, I can say that this is vastly inferior to the big American version starring Gwyneth Paltrow. There are various reasons for this. Firstly, Emma is too unpleasant. Yes, she has faults, and isn't the easiest person to like - but the viewer shouldn't downright start to despise her. Secondly, Mr Knightly is miscast. His brooding and melancholy in this version are better suited to a Bronte or Gaskell adaptation than Austen, and throw the mood of the whole affair "off". Thirdly, Samantha Morton is too strong an actress to be relegated to the role of Harriet; and why was she made to look so sickly? Harriet is supposed to be blonde and blooming - not to look as if she's going to be carried off by consumption in the next scene. Fourthly, the structure has been mucked up and scenes cut. At the end, when Emma decides she loves Mr Knightly, it comes across as utterly baffling because this narrative hasn't been adequately shown and carried along throughout the film. Fifthly, what was going on, exactly, with Mrs Elton's accent? She went from sounding like an American actress trying to suppress her own accent at the beginning, to all out American half-way through, and then back to English at the end. Finally, this dragged at the end. The book and the big film version end with the wedding of Emma and Mr Knightly. This version drags on confusingly after the announcement of the wedding without actually showing us the ceremony.<br /><br />All in all, a rather haphazard attempt. Read the book or rent the Paltrow version instead
0	He calls the police, they think he's slightly nuts; he persuades his estranged wife to spend the night, she thinks he's more nuts.	Someone, some day, should do a study of architecture as it figures in horror films; of all those explorations of weirdly laid out mansions, searches for secret passageways and crypts, trackings of monsters through air ducts, and so forth. Offhand I can recall only a few films in which architecture played a major role throughout--"Demon Seed," "Cube," the remake of "Thirteen Ghosts"--but it's at the heart of every story about a spooky house or church or crypt; it's all about the character and the affect of spaces, passages, and walls. So I was looking forward to this thriller where it promised to be central. The idea is this: An architect has built--actually, rebuilt--for himself a huge and rambling house; his wife has just left him, mainly because of his own self-centeredness, but also, it is intimated, because she can't get used to the place since he remodeled it. Living in unaccustomed solitude (real this time, rather than virtual), he comes to suspect that somebody else--a stranger who had come to the door one evening asking to use the phone and then suddenly disappeared--is living into the house with him; only the place is big enough so that he never sees him.<br /><br />This is a good start for a melodrama, whose development one would expect to follow some such lines as these: After searching the house for the intruder a few times without success, the architect resorts to his blueprints to undertake more systematic searches, trying in various ways to surprise, intercept, or ambush the intruder, maybe by means of some special features he built into the structure. Meanwhile the intruder has discovered hiding places and back ways between places that the architect didn't foresee or doesn't remember. The movie would turn into a cat-and-mouse game, a hunt, a battle; and finally, in trying to trap the intruder, the architect himself would end up trapped in his own creation, in some way he didn't expect. Then he would be forced to think himself out of it--and maybe at the same time out of his own self-imposed isolation--and in a final twist would nail, and maybe even kill, the ****er.<br /><br />Nothing like this happens in this movie; the house is just a house, the architect is just a guy, and his nemesis is of an unknown character, if he exists at all. Here is what does happen in the movie: Once the intruder is installed in the house--if he is--the architect begins hearing noises, but when he goes to investigate finds nothing. He calls the police, they think he's slightly nuts; he persuades his estranged wife to spend the night, she thinks he's more nuts. At last, more or less accidentally, he runs into the intruder (doesn't get a good look, but figures, who else could it be?--not a hard question, in a story with, to that point, fewer than three principal characters), whereupon he locks the doors, lowers the grills on the windows, throws away the key (I don't know why he thought this necessary), and leaves his victim to starve. I missed why this was a given: the doors and walls are made of steel? In any event, the architect takes to sleeping in his car. And since the idea of the movie has languished undeveloped and cannot now be developed further, something else must be devised to take its place. And this is it: The architect--are you ready?--moves into the house of the man who (presumably) moved into his, and lives there in the same way. How is this possible? It is not, but the movie takes this route to try and make it seem so: The architect has drawn a picture of the man who came to his door; and when he leaves the house he takes the picture with him; and while sitting in his car, he throws the picture into the street; and two kids pick it up and observe that it looks like Martin, their neighbor; whereupon the architect asks where his house is and the kids point the way.<br /><br />If this sequence seems to verge on the implausible, what ensues plunges right in. The architect takes up residence with Martin's wheelchair-ridden wife, unbeknownst to her; so stealthy in his moves and so cunning in his reading of his hostess that he's able always to leave a room just as she enters or to duck out of sight just as she turns around. Throughout this section the movie is clever in one way, making (or leaving it to the viewer to make) the point that his life with this stranger, who doesn't know he's there, is in essence the same life he lived with his wife, as a virtual recluse with her as a convenient buffer. But at the same time, his inability to live in the world makes his transformation into Raffles the cat-burglar entirely incredible. Not to go into the series of twists at the end--including another murder achieved by locking someone in behind another invincible door--this one in front of a landing so flimsy that it collapses under the weight of a wheelchair; two nice people who take murder in stride; and (before the story started) the unnoticed construction of a tunnel under several houses.... To the final, long-anticipated twist, the movie adds another, to make it even more offensive, and then...ends.<br /><br />Here is a story that depends on the development of two things--the idea of the stranger in the house, and the character of the man whose house it is--and fumbles both. The first fumble makes it boring; the second made me angry, as it pushed its main character farther and farther along a more and more zigzaggy path, and never offered any explanation for the character who most required one: Martin the tunnel-builder and sneak-tenant. The story should be redone by someone, some day.
0	I enjoyed scary movie 2 ten times more then this fodder, and part one 5 times as much.	Well...i was going to wait till this came out on video to see it, and i wish i had, I actually caught scary movie 2 on cable the other day, and it made me yearn for more of the same, what i got was AIRPLANE on CRACK... i mean if you like Airplane or any other Leslie nielsen vehicles, then you'll probably be in heaven, but if your used to the usually WAYANS COMEDY, then you will be dissapointed, there was alot more Eye candy in this one which will keep young hormone raged teenage boys happy, which is probably why it was a box office hit the first week it came out. I enjoyed scary movie 2 ten times more then this fodder, and part one 5 times as much. Odd that the better of the 3 is part 2, but then again i always liked Halloween 2 better then the original as well..maybe its just me. The funniest part of the movie has to be the way the Aliens Say Goodbye. But that wasnt worth the 11 dollars i spent to catch a matinee of this with my fiance. Save yourself cash and catch part 2 again on cable till this is released on Video tape, and then Rent it, dont buy it.
1	For music fans there are quite a few subtle references that in themselves are intelligently funny.<br /><br />I hate drawing direct comparisons to other movies, but so much of this movie reminded me of Alan Parker films I can't help it: imagine if The Commitments actually did make it big -- and then tried to recapture said glory 25 years later.	An excellent cast makes this movie work; all of the characters are developed exceedingly well and it's clear that the actors enjoyed filming this movie.<br /><br />It's not quite the comedy I expected, much more a lighthearted look at the attempt to reclaim youthful glory than bawdy humor. For music fans there are quite a few subtle references that in themselves are intelligently funny.<br /><br />I hate drawing direct comparisons to other movies, but so much of this movie reminded me of Alan Parker films I can't help it: imagine if The Commitments actually did make it big -- and then tried to recapture said glory 25 years later.
1	It is considered both polemical and incisive in making its case against both that complex and the war fiasco we are currently involved in in Iraq.	There has been a political documentary, of recent vintage, called Why We Fight, which tries to examine the infamous Military Industrial Complex and its grip on this nation. It is considered both polemical and incisive in making its case against both that complex and the war fiasco we are currently involved in in Iraq. Yet, a far more famous series of films, with the same name, was made during World War Two, by Hollywood director Frank Capra. Although considered documentaries, and having won Oscars in that category, this series of seven films is really and truly mere agitprop, more in the vein of Leni Reifenstal's Triumph Of The Will, scenes of which Capra recycles for his own purposes. That said, that fact does not mean it does not have vital information that subsequent generations of World War Two documentaries (such as the BBC's lauded The World At War) lacked, nor does that mean that its value as a primary source is any the less valuable. They are skillfully made, and after recently purchasing some used DVDs at a discount store, I found myself with the opportunity to select a free DVD with my purchase. I chose Goodtimes DVD's four DVD collection of the series.<br /><br />Rarely has something free been so worth invaluable. While there are no extras on the DVDs, and the sound quality of the prints varies, these films provide insight into the minds of Americans two thirds of a century ago, when racism was overt (as in many of the classic Warner Brothers pro-war cartoons of the era), and there was nothing wrong with blatant distortion of facts. The seven films, produced between 1942 and 1945, are Prelude To War, The Nazis Strike, Divide And Conquer, The Battle Of Britain, The Battle Of Russia, The Battle Of China, and War Comes To America.<br /><br />Overall, the film series is well worth watching, not only for the obvious reasons, but for the subtle things it reveals, such as the use of the plural for terms like X millions when referring to dollars, rather than the modern singular, or the most overused graphic in the whole series- a Japanese sword piercing the center of Manchuria. Yet, it also shows the complexities of trying to apply past standards to current wars. The lesson of World War One (avoid foreign entanglements) was not applicable to World War Two, whose own lesson (act early against dictatorships) has not been applicable in the three major wars America has fought since: Korea, Vietnam, nor Iraq. The fact that much of this series teeters on the uncertainties of the times it was made in only underscores its historic value in today's information-clogged times. It may not help you sort out the truth from the lies and propaganda of today, but at least you'll realize you are not the first to be in such a tenuous position, nor will you be the last.
0	Dialog is dumbfoundingly stupid, chase scenes are uniformly boring, and most of the on-screen money seems to have been saved for a series of crashes and explosions in a parking lot during the film's last five minutes (a briefly glimpsed port-a-potty early in that scene is certain to wrecked and spew crap on the film's chief villain--no prop is here without a purpose).	This very low budget comedy caper movie succeeds only in being low budget. Dialog is dumbfoundingly stupid, chase scenes are uniformly boring, and most of the on-screen money seems to have been saved for a series of crashes and explosions in a parking lot during the film's last five minutes (a briefly glimpsed port-a-potty early in that scene is certain to wrecked and spew crap on the film's chief villain--no prop is here without a purpose). The whole film is depressingly reminiscent of those that occasionally came out of Rodger Corman's studio when he'd give a first time director a few bucks and a camera--but without the discipline Corman would impose.
1	I have yet to figure out precisely why I enjoy this movie so much, but really, what do I care why?	Well, of course not, women are overly sensitive and needy on average, which is interestingly portrayed from mother to whore, though not pseudo-artistically, extravagantly, or blatantly dwelt on. Unlike many of you I have only seen La Maman et La Putain twice. As many good films, I noticed my opinion of it improved after a second viewing. All that I know is what I have seen and have yet to delve into further exploits until I myself have acquired the dvd. I have yet to figure out precisely why I enjoy this movie so much, but really, what do I care why? Though I'm sure I could and will form some wonderful explanation. All right, so you may disagree, perhaps it is a bit boring at times, I'm not an expert. The blonde reminds me of a lovely Grushenka.
1	Maybe the DVD release had improved animation?	I never saw it on TV but rented the DVD through Netflix as soon as I found that it was available. I had high expectations, and was not disappointed. It's funny, and the animation is excellent. That level of quality I would only have expected from feature films, so I'm surprised at some of the bad comments on it. Maybe the DVD release had improved animation? One bonus to the DVD is that it was fun to see both versions of the pilot. I'm an adult, and I really appreciate that it is for adults. It isn't only kids who like cute animated characters. It is nowhere near "raunchy" as some have claimed, but I can see where some parents wouldn't want their young children to see it. I'm very disappointed that it was cancelled. I wish they would produce more episodes. Or perhaps a movie.
0	This struggle makes the movie a little different than other movies of the same genre, that's the little flavor I meant.	Vovochka is your everyday hooligan vs authority movie. Vovochka, the main character, is branded early as a bad influence on the children in the neighborhood. With the words of wisdom from a couple of grownups he meets along the way, he finds changing his mischievous ways hard, yet worthy of doing. Personally, I found actor who played Vovochka too annoying to sympathize with, however the change of tone of the movie would allow most to feel the emotional struggle Vovochka has when he wants to be good but bad things still happen. This struggle makes the movie a little different than other movies of the same genre, that's the little flavor I meant. All in all, I did not really care for this movie, although it was most likely aimed for a younger audience.
0	Onboard they find a stasis pod, which coincidently malfunctions at that very moment.	A pretty average scifi film. The plot was more or less obvious from the start. Although the acting was reasonably good, the writing seemed very cliched, using ideas taken from numerous films.<br /><br />The basic plot: Scientists working on a deep space research platform rescue a fighter from crashing into the red dwarf that they have been orbitting. Onboard they find a stasis pod, which coincidently malfunctions at that very moment. After 2 or 3 minutes of the man in the pod waking up, you realise that he is a complete lunatic. Something which totally escapes the 3 person crew of the research ship...<br /><br />After that it becomes a rip off every other film involving a psychotic madman terrorising innocent victims, overall I think Speed 2 was a better exploration of the subject matter, which I didn't consider to be a good film either.<br /><br />Not a good film, get Aliens out and watch that again.<br /><br />
0	The voice would flick back and forth between Mr Whisper Segal and the man who does voice overs for Honda adverts!<br /><br />Plot wise isn't the issue because most action films work along the same premise as this one, nothing new there.	I had the misfortune of wasting 10 quid buying SS new movie on DVD: Attack Force. Now i usually can suspend my belief watching films like this. A pinch of salt and some beers on a dark evening on the sofa watching a noisy late evening shoot em up is perfect for a single alpha male like me. I bought this film thinking I'd see cool martial arts and shoot em up.<br /><br />Did i hell. Segal is old and bloated, the plot was ludicrous even by SS standards and to cap it all off Segal's acting (such as it was to start with) is exceptionally dire. So dire in fact that half of his voice was dubbed over by a man who sounded NOTHING LIKE HIM. Either SS cant act no more (a moot point) of the crew were so dreadful at their jobs they couldn't record the sound properly. The voice would flick back and forth between Mr Whisper Segal and the man who does voice overs for Honda adverts!<br /><br />Plot wise isn't the issue because most action films work along the same premise as this one, nothing new there. The usual mix of characters who will die horribly as cannon fodder and stereotyped bad guys waiting to get blown away.<br /><br />Avoid this film like you would avoid walking in front of a speeding train or a dose of H5N1 avian flu.<br /><br />Utter garbage.<br /><br />1/10<br /><br />This has been a public health warning.
0	She is adequate doing so, but is simply not strong enough an actress to pull all of this off without help.	The best thing I can say about this film is that it is well-paced. It did not fall flat. The next best things are the supporting performances by the actor playing foppish groom-to-be Edward, the always marvelous Holland Taylor, and the actor playing Taylor's husband. The actor helping to critique Messing's potential outfits in an early scene brings a delightful absurd-yet-winning quality to the proceedings. Okay, that's about it on the positive side.<br /><br />Dermot Mulroney, whom I adore, is far more believable expressing contempt for Messing than in any scene where he's attempting to be either businesslike or supporting. As others noted, he appears to have no emotional investment in this enterprise other than wrapping it up as quickly as possible. Messing, on the other hand, sincerely tries to carry the film and to create the illusion of chemistry with Mulroney. She is adequate doing so, but is simply not strong enough an actress to pull all of this off without help. Give her an "E" for effort and a "C+" for achievement. Given Mulroney's indifference, the one thing that could've helped Messing would have been a brilliantly cavalier Irons-esquire performance from the actor playing her ex-fiancÃ©, Jeffrey. Instead, his performance is weak-kneed, mewling, and feckless.<br /><br />If I tried to analyze this one any further, I'd obviously be paying more attention than most of the people involved. It's harmless enough to pass time if you have nothing else to do, and less obnoxious (and less creative) than The Wedding Singer, but you're much better off watching "My Best Friend's Wedding" again.
1	If you enjoyed, "Four Weddings and A Funeral", "Peter's Friends", etc., you will see a number of familiar and talented actors.	This is a refreshing, enjoyable movie. If you enjoyed, "Four Weddings and A Funeral", "Peter's Friends", etc., you will see a number of familiar and talented actors. Made me laugh, made me sad. I view movies for entertainment, and English-set movies generally fit that bill for me. Enjoy!
1	Several twists and turns follow in this murder mystery as we come to the climax in the fun house.	This 1947 film stars and was directed and written by Orson Welles (with a funky Irish accent) and also stars the gorgeous Rita Hayworth with less appealing short blonde hair. So, I've hung out with Orson before in Touch of Evil and Citizen Kane and the Third Man etc. but this was my first Rita Hayworth interaction. Our first meeting went well, she does a superb job playing the frightened/cagey Elsa, married to a crippled millionaire lawyer. Mike (Welles) and Elsa fall for each other. He wants to run away with her, she doesn't know if she can live without the things money can buy. Elsa, her husband, and his partner bicker and bite, just like the sharks Mike describes attacking each other and his foretelling proves just too true. Several twists and turns follow in this murder mystery as we come to the climax in the fun house. (Think the ending shootout in The Man with the Golden Gun, which borrowed heavily from this scene). I wasn't sure who the murderer was until the end.<br /><br />This movie is like shrimp in garlic and lemon. The dish centers on the sea, it is subtle, sour, and pungent, all to great effect. These might not be the best, fresh shrimp, but good quality frozen shrimp from Costco. The flavorful sauce adds to the naturalness of the pink shrimp as you fill up on a healthy, but filling alternative to more mundane, common fare. 7/10 http://blog.myspace.com/locoformovies
