LABEL	SENT	DOC
1	It included unusable fuel and undrainable oil.	<br><br>In article <36532BB2.9CFEE02A@mcdata.com>, Dave wrote:<br><br>>Basic empty weight includes full oil and unusable fuel,<br>>but not usable fuel.<br><br>There used to be a term - "licensed empty weight" - that was used many years<br>ago.  It included unusable fuel and undrainable oil.  <br><br>Larry L. Fransson - ATP (CE-500), CFMEII<br>Macon, Georgia<br>"Pilots are just plane people with a different air about them."<br>
0	Viper is 100% responsible for this madness :)  It's FF effects are so<br>damned good that I couldn't live without them.	LOL!<br><br>That is almost _exactly_ my story, except for me it was the Nascar<br>SuperSport wheel I traded for, and after I bought the MSFFW for the<br>second time I decided to keep the SS for Nascar2/NROS.<br><br>Viper is 100% responsible for this madness :)  It's FF effects are so<br>damned good that I couldn't live without them.<br><br>-Larry<br><br>Randy Wilson <byte-me@nospam.com> wrote:<br><br>> Anyways, I like the MS wheel. Actually, bought one, tried it with GPL, Viper<br>> & N2, and took it back (the same day) because it would work (for me) in N2.<br>> Got a TM NPro, used it for a week, realized I wasn't actually PLAYING N2 at<br>> this point in time (GLP - 'nuff said) and took it back & got the original MS<br>> FF wheel back (I know this from how I repacked it, though they did replace<br>> (or re-shrink wrap) the driver/game CD - thanks again EB. Had the wheel<br>> about a month now & it still seems solid - even after lots of FF (ab)use<br>> last weekend when I picked up the new Computer Gaming World with NFSIII,<br>> Speed Busters & Jonny Herbert GP demos (all FF).<br>
0	I dont think its really<br>necessary, its in a few other posts.<br>	>>I'm not a hard core sim person<br>><br>>Then you are not a potential customer for GPL, so what do you<br>>care about the shape of it's screen?<br><br>I like it so much when people like you automaticly make decisions for<br>me. Just cause I'm not a hard core sim person doesnt mean I cant enjoy<br>GPL. I may not love GPL like some do but I could certainly like and<br>enjoy GPL.<br><br>Just cause you're not a nymphomaniac doesnt mean you cant indulge in<br>some mattress hockey now and then. Get the picture?<br><br>Do I have to really state my reason for prefering normal view screen<br>shape as oppose to 16x9 format again? I dont think its really<br>necessary, its in a few other posts.<br>
1	thanks,<br>emily<br>	Hello :)<br>I'm a 16 y/o w/a solo and 20 hours under the belt, but moved to NYC the day<br>after my solo.  I visit my dad in GA twice a year (spring and summer), and will<br>most likely get my PPL this summer.  BUT.... I live downtown manhattan w/o<br>transportation and a mom who isn't all that eager to have me in the air.  But<br>truthfully flying isn't my problem.  I am really looking for an opportunity to<br>help out at an airport or get some sort of parttime job, so if you know of<br>somewhere that would be great.<br>thanks,<br>emily<br>
0	Watch a<br>> replay of a "fast" guys hotlap<br><br>Good advice.	<br>> you CAN do it. Watch a<br>> replay of a "fast" guys hotlap<br><br>Good advice. Watching replays doesn't really teach you how to drive that <br>fast, but it shows you what's possible, which is very valuable.<br><br>Andrew McP<br>
0	>The track crew repaints the wall the week of an event.	>The Darlington Stripe is the tire marks on the wall from cars rubbing them.<br>>The track crew repaints the wall the week of an event.  By the time<br>Busch/WC<br>>practice is over, the stripe is back.<br><br>I think this term refers to the "white" stripe on the race car from the<br>contrete off the walls on the race car that scrapes the outside wall.<br>/TomH<br><br><br>
0	If it is a waste of D/L time don't flame me ;)<br><br><br><br>Anthony Bulloch<br><br><br><br>	If anyone is interested the Colin McRae demo is avaailable here<br><br>ftp://ftp.avault.com/demos/CMRally.zip<br><br>It will also be available (for Aussies) at the PowerUp file robot in a<br>few minutes.<br><br>ftp://ftp.powerup.com.au/pub/ftpbot/CMRally.zip<br><br>It is 44Mb, I have not seen it yet so this is not a recommendation,<br>purely a notification. If it is a waste of D/L time don't flame me ;)<br><br><br><br>Anthony Bulloch<br><br><br><br>
0	What track would you like to see in the<br>> demo when it comes out?	How about that oval one?<br><br>Steve Blankenship wrote:<br>> <br>> > I don't think one track for N3 will steal me<br>> >away from GPL for too long though ;)<br>> <br>> Might as well run with this.   What track would you like to see in the<br>> demo when it comes out?<br>> <br>> Steve B.<br>> Remove "edy" from address for email<br>
1	Flight model is not it's high point when compared to<br>other sim's on the market right now, however it is not as terrible as<br>everyone makes it out to be if they are flying as if they would fly the<br>actual aircraft.	Adrian Cybriwsky wrote:<br>> <br>> the key one is this:  yes, pp99 doesn't do well outside the normal<br>> flight regime.  but the fact is that it is nowhere up to modern standards<br>> INSIDE the normal flight regime either.  basic private pilot<br>> maneuvers of takeoffs, landings, stalls, and steep turns can't even be<br>> performed with a useful degree of realism.  this little trick that you<br>> have used of when somebody criticizes the pp99 flight model jumping up<br>> and down and accusing them of wanting to perform aerobatics in it may<br>> play well to the choir or the unitiated, but to the more sophisticated<br>> simmer it is a bakrupt argument.<br>> <br>> to the commercial pilot who claims that pp99 'feels' better--that's<br>> an argument that is to each his own.  the flight model argument, however,<br>> is not.<br>> <br>> - adrian<br>Adrian,<br><br>My statement was never intended as a "trick". I'm sorry you read it as<br>such. As far as the argument being bankrupt to the more sophisticated<br>simmer, I have to disagree with such a strong statement. I have 2000+<br>hours of flight time, and hold instrument and commercial ratings in both<br>fixed and rotary winged aircraft. Perhaps I'm going out on a limb here<br>but I think I might qualify as one of your "more sophisticated simmers".<br><br>The point I was trying to make was that there are good aspects of this<br>sim as well as bad. Flight model is not it's high point when compared to<br>other sim's on the market right now, however it is not as terrible as<br>everyone makes it out to be if they are flying as if they would fly the<br>actual aircraft. <br><br>Vic<br>
1	><br><br>  Good rationalization.	In article <7135qc$jad$1@nnrp1.dejanews.com>,<br>  bill1001@my-dejanews.com wrote:<br>> I am student pilot, just completed my 7th hour.  In that lesson, I was<br>> performing a power on stall.  When recovering, I applied forward pressure to<br>> fast and to far.  All of a sudden, it seemed like we were going almost<br>> straight down. The instructor grabbed the controls and leveled us out.<br><br>  This is classic!  Sorry Bill, but I got a chuckle when I read this because<br>I did exactly the same thing the first time I tried a stall.  The key is in<br>your third sentence.  I'm a very literal person, so when my instructor told<br>me to "apply forward pressure" to break the stall, that's just what I did. <br>With identical results.  Being the literal person that I am,  I would better<br>describe the action as "release back pressure".  That nose is already coming<br>down and it generally doesn't need a lot of help.<br><br>><br>> I am wondering how to deal with this in my mind.  I am trying to rationalize<br>> that, I'm a student, and after all, that is what training is all about, making<br>> mistakes and learning from them.  Will this experience make me a better pilot?<br>><br><br>  Good rationalization.  You are a student, you will make mistakes, and your<br>instructor will show you how not to make them again.  I dealt with it as an<br>amusing anecdote in my training (it helps if you caught your instructor by<br>surprise and startled him;-)).<br><br>John Galban=====>N4BQ (PA28-180)<br><br><br>-----------== Posted via Deja News, The Discussion Network ==----------<br>http://www.dejanews.com/       Search, Read, Discuss, or Start Your Own    <br>
1	><br>Yes, I endlessly trim for almost all other maneuvers too, especially<br>final approach ot landing, where the trick seems to be to trim out all<br>but enough pressure to retain some feel.	<br>>On the other hand, by trimming in all other phases of flight, I keep my arms<br>>and hands relaxed and reduce my overall fatigue levels, so steep turns really<br>>are not very taxing nor difficult for the short, untrimmed periods during which<br>>they occur.<br>><br>Yes, I endlessly trim for almost all other maneuvers too, especially<br>final approach ot landing, where the trick seems to be to trim out all<br>but enough pressure to retain some feel. Zero out the pressure during<br>this phase and the feel seems wrong.<br>Sam<br>
1	I got the one I needed<br>> from measuring off the chart, but would they be listed anyplace?	Try http://www.airnav.com/navaids/<br><br>Tony St. Clair<br>CFI, AGI-IGI<br><br>Mike Regish wrote:<br><br>> I can't seem to find the LAT-LONG for VOR's anywhere. I got the one I needed<br>> from measuring off the chart, but would they be listed anyplace? I want to<br>> plug them into my GPS.<br>><br>> --<br>> Mike Regish<br>> nospammregish@mediaone.net<br><br>
0	There's not a trace of "Parkinsons" and no drift or<br>calibration to worry about.	In article <36bb0b24.2663224@news.networx.net.au>,<br>  alan wrote:<br>> On Thu, 4 Feb 1999 21:35:53 -0000, "Paul Harrington"<br>> <Paul.Harrington@net.ntl.com> wrote:<br>><br>> >Thanks for all the advice - It looks like the Microsoft Wheel may be the<br>> >best. I now have 2 more questions though :<br>> ><br>> >- Does the Microsoft wheel support separate pedal axes?<br>> >- Why is a USB wheel better?<br>> ><br>> >Thanks<br>> ><br>> >Paul Harrington<br>> ><br>> A USB wheel *should* mean that your system can read the controller<br>> inputs more accurately and quickly.<br>> Apparently it can remove GPL Parkinsons - the effect where the<br>> driver's arms shake and twitch constantly.<br>> But it also seems some soundcards/gameports can do the same - though<br>> everyone seems to have different experiences with this.<br>> The Parkinson's is impossible to fix on my system: a Sonic Impact<br>> sound card and Interact V3 wheel. A USB wheel would take the soundcard<br>> out of the equation, and should give more accurate inputs with less of<br>> a CPU drain. Or so I gather from what I've read - but I don't know<br>> whether the theory is supported by empirical evidence or not.<br><br>The above is true for wheels that use the joystick interface (which is left<br>over from 1981 and a bit of a joke).  The MS FF wheel uses the MPU401 MIDI<br>interface which is completely different and rock solid (and uses the same<br>connector/port).  There's not a trace of "Parkinsons" and no drift or<br>calibration to worry about.<br><br>-----------== Posted via Deja News, The Discussion Network ==----------<br>http://www.dejanews.com/       Search, Read, Discuss, or Start Your Own    <br>
0	Please don't suggest others as this is the most I<br>> can afford right now!	My friend is running a K6-2 300 and is not having to much luck at<br>overclocking it. I haven't worked on his system but I think his mobo is the<br>problem. On the other hand I run an Abit bx6 and a celeron 300A ( very<br>important to get the A ) and after running it at 300 for a few days I upped<br>it to 338, then 374, and now at 450 with no problems. After much research I<br>did up the cpu voltage a tad and have added lots of cooling. Awesome!<br><br>Simon Goodwin <sgoodwin@on.aibn.com> wrote in article<br><362CADC6.163ABE6@on.aibn.com>...<br>> Can I get a concensus on the better choice (I'm certainly willing to<br>> overclock these CPUs). Please don't suggest others as this is the most I<br>> can afford right now!<br>> <br>> Thanks,<br>> Simon<br>> <br>> <br>
1	SBC<br><br><br><br>	Add Richard Collins' 'Flying IFR', 'Mastering the Systems'<br> and 'Inst Fly. Refresher'.<br>SBC<br><br><br><br>
0	the game is in the set up,then<br>winning a race it's worth all the time spent getting the car just<br>right,i guess you really have to love racing to know how we feel,give it<br>a try aganist real people on TEN!<br><br>	<br><br># Leong wrote:<br><br>> Hi<br>><br>> Not to be insulting, but I tried NASCAR 2<br>> and found myself going loop after loop<br>> and some interesting collision which accident cars disappeared<br>> right before your eyes<br>><br>> but really after 8 sittings<br>> I could not find any of the enthusiasm of this NG<br>> over NASCAR<br>><br>> Can any of you NASCAR fans enlighten me ?<br>> which part of NASCAR really challenge you.<br>><br>> as far as I know , it is gas on , gas off ,<br>> gas on<br>> gas off,<br>><br>> regards<br>> leong<br>><br>> p/s of course it has the MOST colourful cars in ALL DRIVING SIMS<br><br>Make sure you don't buy BURNOUT it really sucks going race after race 6<br>seconds at a time.stage the car,mash the gas on the green light,cross<br>the finish line,and it's over in a few seconds,then you get to do it<br>over and over again till your eyes burnout in the wee hours of the<br>morning.I bought nascar2 back in 96 and still play it a lot,and the drag<br>racing game burnout gets used a lot too,about 10 hours a week or<br>more.for us racers it's the best . the game is in the set up,then<br>winning a race it's worth all the time spent getting the car just<br>right,i guess you really have to love racing to know how we feel,give it<br>a try aganist real people on TEN!<br><br>
0	This resetting<br>the damage to none happens often and randomly - almost every 2nd or 3rd<br>race.	Hi,<br><br>I've gotten to a point where I've just turned on arcade damage for a<br>championship season.  I find that it seems to reset itself back to<br>"none" for no apparent reason.  Is there any way of locking that<br>information in somewhere like making a file read-only.  This resetting<br>the damage to none happens often and randomly - almost every 2nd or 3rd<br>race.<br><br>Any suggestions would be greatly appreciated.<br><br>Thanks...<br> ...Ron<br>
0	Good luck finding compatible springs.	Have had mine (pedal base) apart to fix a squeaky pedal problem. Not<br>hard to take apart (don't forget the screw hiding under a sticker).<br><br>Good luck finding compatible springs. They look very proprietary.<br><br>Randy<br><br>Walk Walker wrote:<br>> <br>> I have not taken mine apart but I have heard an interesting solution to the<br>> soft pedal springs. Try a racquetball or handball under the brake.<br>> <br>> -/- Walk Walker<br>> Richard Self wrote in message <369F4882.FF3CDD6@globalnet.co.uk>...<br>> >I've got a MS FF wheel and before I invalidate my warranty I was<br>> >wondering if anyone has taken apart their wheel?  I'm particularly<br>> >interested in changing the springs for the pedals as for me they are too<br>> >soft.<br>> ><br>> >Any experiences with this wheel would be appreciated.<br>> ><br>> >Thanks,<br>> ><br>> >Richard Self<br>> ><br>> ><br>
0	>><br>>>superstar!	I don't think any Metros were made before 92 anyway, were there? I thought<br>it was the Chevy Sprint then.<br><br>--<br>Robert Hancock      Saskatoon, SK, Canada<br>To email, remove "nospam" from rhancock@nospamsk.sympatico.ca<br>Home Page: http://www.geocities.com/TimesSquare/Arcade/9967/<br><br>Bryan Cowan wrote in message <73fc5o$mnv$2@supernews.com>...<br>>In article <6%E62.204$Q91.555502@news.rdc1.on.wave.home.com>,<br>>clam2@rocketmail.com says...<br>>><br>>>hear hear!! This guy says it all. He hit it on the nail. Yes, the Metro<br>>has<br>>>some problems with marketing but, as a built car, it is up there in the<br>>top<br>>>of GM's best built cars.<br>>><br>>>superstar!<br>>><br>><br>>I've heard that the early Metros had serious quality control problems,<br>>which is why you don't see any Metros made before about 92 on the<br>>streets (and I'm in rust free California). But after about 92 or<br>>whenever they redesigned the car the Metro has been a nice little car,<br>>although if you tangle with a Suburban in one you can guess who'll win.<br>><br>>>hotrod'49 wrote in message <73ebm6$3e6$1@supernews.com>...<br>>>>I take great offense to you saying Metros aren't well built, I have<br>>been<br>>>>building them for ten years, and our build quality has always been<br>>high. If<br>>>>we did such a lousy job of building Metros, GM wouldn't have trusted<br>>us<br>>>with<br>>>>the new Delta project. The Metro may have some faults related to the<br>>market<br>>>>that it is aimed at ( low initial cost, low operating costs), but it<br>>is a<br>>>>well BUILT car.<br>>>><br>>>><br>>><br>>><br>><br><br><br>
1	This will be an<br>exciting rush.	Hi David,  I have 30 hours and I think I might be soloing this Saturday.  Right<br>at this moment I feel a little gittery but  I can't wait.  This will be an<br>exciting rush.  I hope I am calm and alert when my instructor gets out.  Its<br>been windy lately here in South Florida.  I've been handling headwinds up to 22<br>mph and some crosswinds up tp 15mph with gusts up to 22mph.  Lately it is the<br>take offs that have me concerned.  A lot of turbulence with the winds and I<br>until I get some altitude and good airspeed I hate the thought of engine out<br>and not enough of either to get back to the runway.  Miramar has no land left<br>around the airport to land.. It is all homes, 1000' TV towers and narrow<br>streets.  Sometimes I think I MUST BE CRAZY, WHY AM I DOING THIS?  But I feel I<br>am past the point of return. I can't quit after all this time, study and<br>expense, besides it is a life long dream. Any way congrats to you.  Good luck<br>toward your checkride.   Charlie<br>
0	That is what they all say, ROTFLMAO.	Neil Yeatman wrote:<br><br>> I work in Systems for a large Canadian financial institution and we've<br>> been mandated to complete Y2K testing by the end of this year (1998).<br>> We then go into a 12 month freeze on major changes.  Most of our stuff<br>> has met compliance, and we're working hard on the stuff that hasn't.<br>> I fully expect all of our competitors to be in the same boat. <br><br>As a bank person, you have absolutely NO CREDIBILITY when making<br>statements like this. Will you tell the truth if your bank is toast? <br>NO.<br><br>Done by 12/31/98??  That is what they all say, ROTFLMAO.<br><br>Rick<br>
1	><br>>Most maddening (sorry for the badder English).	It has to do with the piss-poor modeling of how high winds affect<br>small aircraft.  Depending on the size of the aircraft and the winds<br>speed, you plan will rotate in place until it is no longer "broadside"<br>to the winds.  There is no adequate cure (other than turning off the<br>winds).  As far as the scenery problem, check your scenery layers to<br>see if you inadvertently inactivated some of your scenery.<br><br><br>On Sun, 04 Apr 1999 18:56:15 +1200, Kyle Barraclough-Scott<br><kylebsc@ihug.co.nz> wrote:<br><br>>OK, here's the deal.<br>><br>>After finding (and really liking) squawkbox with multi player, a very<br>>odd thing happens.<br>><br>>After connecting to a SB server, my aircraft will slowly rotate to a<br>>different position, i.e: left or right but never forward or backward, to<br>>face a new direction. This rotate can take up to 30" to complete. <br>><br>>Question 2. When arriving at KSFO using default MS scenery, I was unable<br>>to turn left after exiting 28L - the aircraft simply slowed, then<br>>stopped. No amount of wheel/rudder, nor use of #1 engine thrust<br>>could/would make it turn towards the terminal. Suffice to say _TWR<br>>weren't all that impressed. So after a slew (yes following disconnect),<br>>I was unable to taxi back to 28L - the same problem, the aircrft simply<br>>slows and then stops.<br>><br>>Most maddening (sorry for the badder English). <br>><br>>So any ideas why this is happening ? The multiplayer mode worked fine at<br>>KLAX, with no taxi problems at all - only at KSFO. And while I'm on it,<br>>why when I load Meigs, I now get no runway or any textures, infact most<br>>of the eastern airports have disappeared ! Is it time to delete all and<br>>re-install FS98 ?<br>><br>>Anyone with suggestions / hints / help / laughter with finger pointing ?<br><br>
0	It's pretty clear that despite all the time I spent on the demo version, it's<br>going to take a lot of time and "work" to get good at this thing, and I'm<br>going to love every second of it.	After living extreme anticipation these past many months and finally being<br>able to buy it (thanks to all who suggested EB), I have to say that I am<br>absolutely delighted with it.  While I haven't had much time with it yet,<br>this is by far the most impressive sim I have ever seen.  Congratulations to<br>everyone involved.<br><br>And how about that manual?  Getting Steve Smith to write it was a stroke of<br>genius.<br><br>It's pretty clear that despite all the time I spent on the demo version, it's<br>going to take a lot of time and "work" to get good at this thing, and I'm<br>going to love every second of it.<br><br>Mark<br><br>-----------== Posted via Deja News, The Discussion Network ==----------<br>http://www.dejanews.com/       Search, Read, Discuss, or Start Your Own    <br>
1	Since all CD proceeds <br>supported the archive, my approval was instantaneous.	In article <369FB33D.3F7A@leeds.ac.uk>, j.i.guy@leeds.ac.uk <br>says...<br>> Thanks for the info - I will NOT now scan the charts I acquired, and<br>> will have to use them at home by myself! It is sad really, because<br>> having 'some' charts, and 'some' interest in flying must encourage some<br>> people into flying for real, and hence generate more income for the<br>> chart companies. It is a complicated area, because UK copyright law<br>> allows one article from a journal to be photocopied (this may NOT be<br>> copied again), or one chapter (which is less than 10%) of a book - but<br>> the area of charts, pictures and maps remains with the owner in most<br>> cases.<br>> <br>> Ian Guy<br>> <br><br>On the surface, copyright restrictions may seem unfair or <br>overly restrictive to those with the best of intentions. <br>Distributing charts may indeed be helpful to the Jep folks but <br>it's their call, not yours or mine. Think of a time when someone <br>with the best of intentions attempted or succeeded in forcing a <br>helpful action on you such as doing something for you that you <br>preferred to do yourself. Those of us with a disability can <br>easily relate to that. We often have to swallow hard, remembering <br>that the person doesn't intend to be rude. It's a simple courtesy <br>to offer help and respect the individual's right to decline. An <br>old saying comes to mind. "It's often exceedingly difficult to <br>undo the good that some do-gooders do."<br><br>A few years ago I hacked a commercial Mac shoot-em-up game and <br>wanted to upload it to the Stanford University InfoMac archive. I <br>contacted the game Developer, stated how I hacked his game and <br>sought his permission to upload it. He told me to go for it and <br>didn't impose restrictions. I stated the Developer approval in <br>the Readme along with his name and email address. A few months <br>later I received a request from the InfoMac archivist. They <br>wanted to place my hack on their annual CD. Since all CD proceeds <br>supported the archive, my approval was instantaneous. Just goes <br>to show what goes around comes around and how little it takes to <br>keep everyone happy.<br><br>It will be interesting to see the results of MS obtaining  <br>distribution rights for Jep materials with FS 2000.<br>-- <br>Barry E. Cameron | bcamAThomeDOTcom<br>Victoria, BC, CANADA<br>
1	> Any advice would be apreciated!	"Rick Rein" <Rick@rickrein.com> wrote:<br>> I completed my first lesson, i now have 2 hours.<br>> Any advice would be apreciated!<br><br>Keep going.  Have fun.  Fly safe.  Learn as much as you can.<br><br>I think that pretty much covers it for advice.<br>
0	Unlike several in this group, I thought GP2 sucked on the p133 outfit I had<br>when I bought it due to it's wildly fluctuating frame rates---and it still<br>sucks on this rig.	Not really.  While a full field and full detail pulls down my Dell R400 and<br>Monster2 8meg down briefly at the start of Monaco at 800x600, it's quite<br>playable--not anything like GP2, which I've tried on this same rig, BTW.<br>Unlike several in this group, I thought GP2 sucked on the p133 outfit I had<br>when I bought it due to it's wildly fluctuating frame rates---and it still<br>sucks on this rig.  GPL "feels" right, but without a top end machine I'd say<br>one would have to sacrifice so much in the way of details to attain fluidity<br>of motion that it's  "feel" would probably then be lost.  Simply, GPL on a<br>machine able to run it is the best driving sim I've ever experienced.<br><br>Jerry Morelock<br><br>Joe wrote in message ...<br>>see@my-sig.com (rrevved) wrote:<br>.<br>><br>>Ouch! It's starting to sound like GP2 when it was released - everyone<br>>will have to wait 2-3 for hardware that can actually run GPL!<br>><br>>Joe<br>><br><br><br>
0	Trips<br><br>Chief wrote:<br><br>> I couldn't agree more.	For what it's worth, I just installed a Voodoo3 2000 in a friend's machine this<br>weekend, and it ran GPL with no problems.<br><br>I don't know what his framerate looked like before the V3, (he ripped the old<br>setup out the second we got to his house...) but after the install we saw a<br>solid 36 fps in training, and 23-25fps at the back of a full grid at Monza,<br>dropping to 17-18 at the drop of the flag. (The fps returned to 30 or so shortly<br>into the first lap)<br><br>This was on a PII 333 on a Tyan Tsunami mobo, 64MB SDRAM.<br><br>Trips<br><br>Chief wrote:<br><br>> I couldn't agree more.  It is my dime I am spending so I don't need to<br>> justify my purchase to anyone other than myself (maybe my wife too-hehe).  I<br>> took all of the consequences under consideration, but the only opinion that<br>> counts here is mine.  I got all sort of crap like this when I bought the<br>> Import Sega Dreamcast (yes, a game console) and the NG experts asked why.<br>> My question is..."why does it matter?"  Do what you have to do and let me<br>> enjoy my purchase.<br>><br>> BTW, I would like to give another nod to Ken on his research and testing.<br>><br>> Gary<br>><br>> Ken Beard <volksy@nospam.geocities.com> wrote in message<br>> news:Pt5P2.1934$t9.545622@news2.mco...<br>> > Ok, no one is trying to sell you a Voodoo3, some of us like it for<br>> > OURSELVES.  You've made up your mind about the TNT2, although it's not<br>> > shipping and nVidia hasn't once come close to the pre-release hype on<br>> their<br>> > other products, so buy one - but stop trying to sell us one, please.  With<br>> > my V3, I got a great 2D card, SLI level (or better) performance in<br>> > everything, even GLIDE, and with the sale of my other cards it cost $75.<br>> To<br>> > get this level of performance with the TNT2, I'd still have to get another<br>> > V2 to speed up my Glide stuff, so about $250-$300 all total, not counting<br>> > the fans I'd have to buy to cool all that silicon off.  Easy decision for<br>> > me.<br>> ><br>> ><br>> ><br>> > --<br>> > Ken's Sig 2.01<br>> ><br>> > "Strange women lying in ponds distributing swords is no basis for a system<br>> > of government.<br>> >  Supreme executive power derives from a mandate from the masses, not from<br>> > some farcical aquatic ceremony."<br>> ><br>> > Go #43 and #44!<br>> ><br>> > volksy (at) geocities (dot) com<br>> > volksy (at) yahoo (dot) com<br>> ><br>> ><br>> > Chris Schletter wrote in message <7eikhd$2bn$1@ffx2nh5.news.uu.net>...<br>> > >Its not just that it doesn't take advantage of the AGP slot, it doesn't<br>> > take<br>> > >advantage of the latest D3D and upcoming DX7 stuff either.  Not to<br>> mention,<br>> > >being able to handle large textures, etc. :)<br>> > ><br>> > >I do understand the problems with lack of PCI slots...I have a BH6 and no<br>> > >slots are available. :)  One will be as soon as the TNT2s come out.<br>> > >Personally, since I have an SLI rig with Diamond cards, I want better<br>> > >performance.  A Voodoo3 is just going to basically give me the same thing<br>> > as<br>> > >the SLI but in one card.  TNT2 will give about the same performance but<br>> > >offer a large variety of 16, 24, 32 bit options plus will take advantage<br>> of<br>> > >AGP, etc for Quake3 and beyond. :)<br>> > ><br>> > >I really wish that the Voodoo3 would be made into a PCI based add on<br>> card.<br>> > >Then, I'd buy one and get rid of my SLI Voodoo2s.  But definitely not<br>> going<br>> > >to waste my AGP port on one. :?<br>> > ><br>> > ><br>> > >Dave Schwab <dschwab@email.com.NOSPAM> wrote in message<br>> > >news:3711cb53.72835111@news.remarq.com...<br>> > >> The Voodoo3 is definitely not a bad deal if you are able to re-sell<br>> > >> your Voodoo2 and 2D card or put them to other uses.  Personally, I<br>> > >> plan to sell my Voodoo2 card to a 3D-less friend and use my 2D card in<br>> > >> another computer, so I'll basically be paying around $20-$40 for the<br>> > >> benefit of slightly better performance and the ability to free 2 PCI<br>> > >> slots that can be put filled with other cards, not to mention that<br>> > >> I'll be able to rely solely on 3dfx for new drivers rather than<br>> > >> piss-poor Canopus.  If I had an SLI I'd actually be making money by<br>> > >> selling both cards and not losing any performance.  Sure, the Voodoo3<br>> > >> doesn't take advantage of the AGP port,  but it sure is nice for those<br>> > >> of use running short on PCI slots.<br>> > ><br>> > ><br>> ><br>> ><br><br>
0	thats about all I can tell you.	my auto chat does not work.<br>the autochat.msg file is associated with windows messaging.<br>thats about all I can tell you.<br><br><br>thanks for your help<br><br>--<br>                T.Dutra<br>                dutra@bestweb.net<br>                ICQ#15136615<br>                Your screen shot belongs right here > www.bestweb.net/~dutra<br><br><br>
0	Seems that I've heard rumors that some of this<br>data is in fact retained in the replay files.	What I think would be *really* useful is to have four pairs of concentric<br>circles (i.e. friction circles) on the screen.<br><br>Each inner circle would enclose a force vector that would grow in size in<br>proportion to the magnitude of the force acting at each respective corner of<br>the car. Each enclosed vector arrow would point in the direction of the<br>resultant force acting at each corner of the car, so you could get a clear<br>indication of how the forces at each corner were being consumed: braking,<br>cornering, traction, or some combination of these forces.<br><br>The outer circle in each concentric pair would change in diameter also and<br>would be proportional to the adhesive force available at each respective<br>corner based on current wheel loading. When the diameter of the inner circle<br>grew to match the diameter of the outer circle, you'd know that you had<br>reached the limit of adhesion. Powerful stuff!<br><br>These vector circles could be displayed in the Replay view and would be<br>incredibly valuable in analyzing both your own, as well as other driver's,<br>setups and driving styles. Seems that I've heard rumors that some of this<br>data is in fact retained in the replay files.<br><br>Graphically, it would be relatively easy to implement. Heck, I might even<br>consider doing it myself, if Papy chose to make the data available. Randy?<br><br><br><br>
1	Most of the V2 cards let you adjust all the<br>>settings (including the clock speed) through the display properties control<br>>panel.<br><br><br><br>	     But not if you want the clock set to 103.... :>))<br>----------<br><br>Brett I. Holcomb wrote in message <71u36p$qv1$1@supernews.com>...<br>>What kind of card do you have.  Most of the V2 cards let you adjust all the<br>>settings (including the clock speed) through the display properties control<br>>panel.<br><br><br><br>
1	<br><br>Dylan Smith wrote:<br><br>> Bird strikes aren't too common at GA speeds (our club hasn't suffered one in<br><br>Although I once had a bird strike at 45 mph in my ford escort!<br><br>	<br><br>Dylan Smith wrote:<br><br>> Bird strikes aren't too common at GA speeds (our club hasn't suffered one in<br><br>Although I once had a bird strike at 45 mph in my ford escort!<br><br>
0	I, for<br>>example, recently got a Diamond Monster Sound MX-200 with a digital<br>>port and its calibration is significantly better than on my previous<br>>Sound Blaster AWE 32.	<br>Rick Worrell wrote in message <361aabff.70925127@news.mn.mediaone.net>...<br>>I would also like to hear comparisons of this and some of the<br>>so-called digital gameports on the latest PCI sound cards.  I, for<br>>example, recently got a Diamond Monster Sound MX-200 with a digital<br>>port and its calibration is significantly better than on my previous<br>>Sound Blaster AWE 32.<br>><br>>I tried the Thrustmaster ACM card, and it was crap.  With the Monster,<br>>I'm not noticing any drift during gameplay, either, which is nice.  It<br>>was a bitch to set up, though - lots of driver reinstalls, for some<br>>reason.<br>><br><br><br>I have a Turtle Beach Montego A3D (which uses the same Aureal Vortex chipset<br>as the MX200 I think) and it has a digital / accelerated gameport, and seems<br>to be really smooth, vs. either the previous SB PCI 64V (Ensoniq PCI) or a<br>ACM or CH gamecard that I've tried in my P2-400.<br><br>From what I've seen, if you have one of the Vortex-based soundcards you can<br>probably forgo the PDPI.  Vortex 2 cards are coming soon, so it might be<br>good to wait for them.  The new SB Live is reputed to have a good gameport,<br>but it isn't the digital / accelerated type.<br><br>Ken<br><br><br><br>
